##TITLE= 
##JCAMPDX= 5.0
##DATATYPE= 
##ORIGIN= Bruker BioSpin GmbH
##OWNER= 
##$SHAPE_PARAMETERS= 
##MINX= 100.00000000
##MAXX= 100.00000000
##MINY= 0.10878000
##MAXY= 359.85554100
##$SHAPE_EXMODE= None
##$SHAPE_TOTROT= 90.00000000
##$SHAPE_TYPE= None
##$SHAPE_USER_DEF= 
##$SHAPE_REPHFAC= 
##$SHAPE_BWFAC= 0.00000000
##$SHAPE_BWFAC50= 
##$SHAPE_INTEGFAC= 0.00000000
##$SHAPE_MODE= 1
##NPOINTS= 625
##XYPOINTS= (XY..XY)
100.000000, 67.113838
100.000000, 2.146717
100.000000, 330.868728
100.000000, 332.221124
100.000000, 338.690872
100.000000, 342.402929
100.000000, 343.862478
100.000000, 344.018990
100.000000, 343.348828
100.000000, 342.076624
100.000000, 340.308428
100.000000, 338.084519
100.000000, 335.412222
100.000000, 332.279826
100.000000, 328.687389
100.000000, 324.741642
100.000000, 325.028899
100.000000, 317.335491
100.000000, 313.632238
100.000000, 316.369006
100.000000, 326.713650
100.000000, 299.844789
100.000000, 13.172679
100.000000, 12.243170
100.000000, 42.156739
100.000000, 36.133606
100.000000, 32.306871
100.000000, 21.652893
100.000000, 26.292376
100.000000, 32.003755
100.000000, 39.771327
100.000000, 49.402820
100.000000, 64.187474
100.000000, 90.128095
100.000000, 124.386032
100.000000, 314.997501
100.000000, 329.938822
100.000000, 66.060797
100.000000, 87.742883
##END=
